region,motif_score,chip_signal,label
chr2:234751529-234752029,5.261219441515631,4.92979,1
chr8:143574645-143575145,5.261219441515631,14.272,1
chr7:156545007-156545507,5.261219441515631,11.6233,1
chr2:159939891-159940391,5.261219441515631,33.8876,1
chr9:135904815-135905315,5.261219441515631,6.75266,1
chr18:62425584-62426084,5.261219441515631,26.6948,1
chr3:58300031-58300531,5.2580609222708015,29.9538,1
chr5:82244808-82245308,5.2580609222708015,15.5589,1
chr20:18712815-18713315,5.2580609222708015,24.9802,1
chr19:55014548-55015048,5.2580609222708015,9.34044,1
chr11:46006374-46006874,5.2580609222708015,96.2517,1
chr8:24511464-24511964,5.2580609222708015,24.7674,1
chr15:98295085-98295585,5.2580609222708015,30.1228,1
chr7:153193179-153193679,5.2580609222708015,57.9827,1
chr20:18713016-18713516,5.2580609222708015,19.4036,1
chr7:139775721-139776221,5.2580609222708015,72.588,1
chr5:148179162-148179662,5.2580609222708015,70.5564,1
chr13:50189414-50189914,5.2580609222708015,7.55838,1
chrX:17591099-17591599,5.2580609222708015,37.1787,1
chr20:25000258-25000758,5.2580609222708015,29.2928,1
chr7:153192980-153193480,5.2580609222708015,67.5908,1
chr7:25314057-25314557,5.2580609222708015,7.91605,1
chr1:203346353-203346853,5.2580609222708015,13.7784,1
chr1:203306495-203306995,5.2580609222708015,22.8734,1
chr4:76748647-76749147,5.2580609222708015,24.6432,1
chr2:25522038-25522538,5.2580609222708015,86.8844,1
chr11:12409786-12410286,5.2580609222708015,18.1367,1
chr9:96566723-96567223,5.2580609222708015,49.6625,1
chr13:100594663-100595163,5.2580609222708015,21.7289,1
chr4:173280961-173281461,5.2580609222708015,14.7185,1
chr20:40937989-40938489,5.2580609222708015,38.7995,1
chr2:96763604-96764104,5.2580609222708015,55.2359,1
chr2:5932457-5932957,5.2580609222708015,12.3293,1
chr2:83782088-83782588,5.2580609222708015,9.56791,1
chr14:61923277-61923777,5.2580609222708015,39.4624,1
chr9:98989247-98989747,5.2580609222708015,5.42115,1
chr5:12945421-12945921,5.2580609222708015,7.91145,1
chr11:64252099-64252599,5.2580609222708015,27.7103,1
chr4:93791535-93792035,5.2580609222708015,56.6822,1
chr2:29295798-29296298,5.2580609222708015,26.6215,1
chr17:45197753-45198253,5.2580609222708015,92.5941,1
chr1:231584121-231584621,5.2580609222708015,19.5107,1
chr10:77643930-77644430,5.2580609222708015,48.3798,1
chr8:26466190-26466690,5.2580609222708015,10.436,1
chr17:41496661-41497161,5.2580609222708015,87.7905,1
chr1:157969697-157970197,5.2580609222708015,33.9353,1
chr12:23221019-23221519,5.2580609222708015,19.8673,1
chr17:63834786-63835286,5.2580609222708015,187.656,1
chr14:104157468-104157968,5.2580609222708015,9.96699,1
chr12:52692200-52692700,5.2580609222708015,47.6001,1
chr16:10580004-10580504,5.2580609222708015,42.5147,1
chr7:139775930-139776430,5.2580609222708015,57.875,1
chr10:113927257-113927757,5.2580609222708015,15.6398,1
chr16:10579798-10580298,5.2580609222708015,55.6917,1
chr6:56767832-56768332,5.2580609222708015,32.2119,1
chrX:139203672-139204172,5.2580609222708015,11.9034,1
chr12:73935691-73936191,5.2580609222708015,45.6573,1
chr15:71136766-71137266,5.2580609222708015,4.64766,1
chr10:97418919-97419419,5.2580609222708015,9.63896,1
chr8:52737049-52737549,5.2580609222708015,64.3582,1
chr10:82256196-82256696,5.2580609222708015,4.64947,1
chr3:46372457-46372957,5.2580609222708015,50.6149,1
chr1:191831510-191832010,5.2580609222708015,44.8731,1
chr1:220544959-220545459,5.2580609222708015,28.7578,1
chr1:224170596-224171096,5.2580609222708015,38.436,1
chr15:61871882-61872382,5.2580609222708015,33.1726,1
chr6:90940786-90941286,5.2580609222708015,44.5172,1
chrX:133095883-133096383,5.2580609222708015,6.02981,1
chr7:100358433-100358933,5.254144804826271,11.7677,1
chr16:4517937-4518437,5.254144804826271,45.1435,1
chr10:66627137-66627637,5.254144804826271,36.8128,1
chr8:1041766-1042266,5.254144804826271,7.11414,1
chr4:129218270-129218770,5.254144804826271,24.8817,1
chr19:1445089-1445589,5.254144804826271,38.386,1
chr14:88837363-88837863,5.254144804826271,9.21458,1
chr11:123561018-123561518,5.254144804826271,8.73525,1
chr11:132028562-132029062,5.254144804826271,18.9283,1
chr13:31234662-31235162,5.254144804826271,16.0439,1
chr13:45718021-45718521,5.254144804826271,40.3263,1
chr11:123561224-123561724,5.254144804826271,6.01195,1
chr11:24155761-24156261,5.254144804826271,8.22242,1
chr2:68722756-68723256,5.254144804826271,16.4571,1
chr11:68610651-68611151,5.254144804826271,34.6276,1
chr15:33964025-33964525,5.254144804826271,72.6816,1
chr7:151091305-151091805,5.254144804826271,50.6445,1
chr3:119559418-119559918,5.254144804826271,41.1937,1
chrX:21479816-21480316,5.254144804826271,28.8921,1
chr5:74925232-74925732,5.254144804826271,37.5046,1
chr2:208062037-208062537,5.254144804826271,35.365,1
chr6:624828-625328,5.254144804826271,14.6783,1
chr16:4517732-4518232,5.254144804826271,54.0673,1
chr20:36887119-36887619,5.254144804826271,82.0436,1
chr14:21987821-21988321,5.254144804826271,45.0069,1
chr12:7716349-7716849,5.254144804826271,19.4405,1
chr10:98745575-98746075,5.254144804826271,7.81154,1
chr5:11334344-11334844,5.254144804826271,20.4566,1
chr1:185652317-185652817,5.254144804826271,39.0104,1
chr14:36241137-36241637,5.254144804826271,34.4941,1
chr21:44298291-44298791,5.254144804826271,17.3118,1
chr2:232327870-232328370,5.254144804826271,12.6831,1
chr17:8753773-8754273,5.254144804826271,48.8072,1
chr1:165928038-165928538,5.254144804826271,41.1293,1
chr20:50191768-50192268,5.254144804826271,12.4381,1
chr3:169662107-169662607,5.254144804826271,62.8409,1
chr7:93622258-93622758,5.254144804826271,76.6224,1
chr11:3927079-3927579,5.254144804826271,16.3606,1
chr2:237027371-237027871,5.254144804826271,61.2755,1
chr21:43727454-43727954,5.254144804826271,24.592,1
chr14:105680880-105681380,5.254144804826271,11.4592,1
chr11:100575326-100575826,5.254144804826271,25.4773,1
chr20:62260332-62260832,5.254144804826271,72.4598,1
chr4:39435811-39436311,5.254144804826271,13.2468,1
chr12:112387285-112387785,5.254144804826271,75.2071,1
chr1:118826530-118827030,5.254144804826271,19.6483,1
chr2:177161599-177162099,5.254144804826271,37.3162,1
chr17:55238982-55239482,5.254144804826271,12.7904,1
chr8:86558086-86558586,5.254144804826271,81.3861,1
chr12:56601355-56601855,5.254144804826271,12.892,1
chr4:167290625-167291125,5.254144804826271,25.9234,1
chr19:29260447-29260947,5.254144804826271,23.6376,1
chr6:54697358-54697858,5.254144804826271,46.1687,1
chr10:128117183-128117683,5.254144804826271,9.09749,1
chr11:60701167-60701667,5.254144804826271,56.8375,1
chr1:197618974-197619474,5.254144804826271,52.0518,1
chr13:49607007-49607507,5.254144804826271,66.2515,1
chr6:91412498-91412998,5.254144804826271,13.8873,1
chr11:129785338-129785838,5.254144804826271,28.0808,1
chr7:139570187-139570687,5.254144804826271,18.1082,1
chr5:7856829-7857329,5.254144804826271,56.5328,1
chr3:174620122-174620622,5.254144804826271,25.1457,1
chr1:86169578-86170078,5.254144804826271,11.8387,1
chr6:108492076-108492576,5.254144804826271,53.9548,1
chr7:139569986-139570486,5.254144804826271,25.8054,1
chr9:33170780-33171280,5.254144804826271,23.3672,1
chr2:98269136-98269636,5.254144804826271,62.8009,1
chr9:92342805-92343305,5.254144804826271,18.7743,1
chr14:93804556-93805056,5.254144804826271,5.97227,1
chr9:93003642-93004142,5.254144804826271,61.3933,1
chr10:70542481-70542981,5.254144804826271,9.37273,1
chr18:44901220-44901720,5.254144804826271,13.1979,1
chr2:131673874-131674374,5.254144804826271,48.1879,1
chr2:190698830-190699330,5.254144804826271,33.7349,1
chr9:131559553-131560053,5.254144804826271,7.20586,1
chr10:86899626-86900126,5.254144804826271,57.7982,1
chr10:110015935-110016435,5.254144804826271,37.1373,1
chr8:124561766-124562266,5.254144804826271,16.6085,1
chr2:142286550-142287050,5.254144804826271,59.9367,1
chr5:69048143-69048643,5.254144804826271,53.5174,1
chr2:192741829-192742329,5.254144804826271,30.0806,1
chr2:190699031-190699531,5.254144804826271,26.7382,1
chr11:43419295-43419795,5.254144804826271,43.3434,1
chr17:55238782-55239282,5.254144804826271,15.1763,1
chr14:68788863-68789363,5.254144804826271,51.9324,1
chr2:203225352-203225852,5.254144804826271,38.4101,1
chr12:3207765-3208265,5.250263684430939,19.4434,1
chr4:126396642-126397142,5.250263684430939,9.65168,1
chr13:19957209-19957709,5.250263684430939,30.1151,1
chr6:109691285-109691785,5.250263684430939,11.3193,1
chr2:156892444-156892944,5.250263684430939,44.0376,1
chr2:148565237-148565737,5.250263684430939,10.9876,1
chr13:54950492-54950992,5.250263684430939,11.4545,1
chr19:41893833-41894333,5.250263684430939,10.9994,1
chr5:77986200-77986700,5.250263684430939,3.5384,1
chr14:74573287-74573787,5.250263684430939,8.61945,1
chr14:25411823-25412323,5.250263684430939,22.1502,1
chr10:1100857-1101357,5.250263684430939,17.1836,1
chr11:61173448-61173948,5.250263684430939,50.556,1
chr10:55629612-55630112,5.250263684430939,39.84,1
chr6:81105981-81106481,5.250263684430939,7.94072,1
chr2:50144230-50144730,5.250263684430939,50.879,1
chr2:171811114-171811614,5.250263684430939,47.7109,1
chr10:99276800-99277300,5.250263684430939,18.0018,1
chrX:107542463-107542963,5.250263684430939,18.1291,1
chr5:138595342-138595842,5.250263684430939,34.9283,1
chr5:122492635-122493135,5.250263684430939,35.2948,1
chr10:34527975-34528475,5.250263684430939,7.53884,1
chr7:111741652-111742152,5.250263684430939,81.2705,1
chr11:2975532-2976032,5.250263684430939,22.5362,1
chr14:65286414-65286914,5.250263684430939,29.5582,1
chr5:61330798-61331298,5.250263684430939,6.84975,1
chr10:588058-588558,5.250263684430939,25.9495,1
chrX:104270870-104271370,5.250263684430939,90.279,1
chr2:14451231-14451731,5.250263684430939,16.0728,1
chr6:38068850-38069350,5.250263684430939,21.5142,1
chr2:71933812-71934312,5.250263684430939,55.1465,1
chr21:42276739-42277239,5.250263684430939,24.6962,1
chr12:51482774-51483274,5.250263684430939,7.47982,1
chr14:22375295-22375795,5.250263684430939,74.3527,1
chr3:48685416-48685916,5.250263684430939,47.0558,1
chr17:48724450-48724950,5.250263684430939,78.7305,1
chr2:9843409-9843909,5.250263684430939,9.43687,1
chr10:105797172-105797672,5.250263684430939,48.8606,1
chr9:22308101-22308601,5.250263684430939,9.61135,1
chr10:105797377-105797877,5.250263684430939,35.9653,1
chr6:26065827-26066327,5.250263684430939,80.2034,1
chr16:2669964-2670464,5.250263684430939,22.6338,1
chr9:88106355-88106855,5.250263684430939,59.8531,1
chr1:207797283-207797783,5.250263684430939,42.4399,1
chr6:40587807-40588307,5.250263684430939,48.9674,1
chr2:106108265-106108765,5.250263684430939,19.9381,1
chr20:62410100-62410600,5.250263684430939,129.312,1
chr10:92880211-92880711,5.250263684430939,50.2914,1
chr11:94762131-94762631,5.250263684430939,63.4692,1
chr20:62449832-62450332,5.250263684430939,35.7015,1
chrX:136571971-136572471,5.250263684430939,5.82104,1
chr8:128269423-128269923,5.250263684430939,80.7251,1
chr8:137625536-137626036,5.250263684430939,12.333,1
chr9:93592537-93593037,5.250263684430939,29.2496,1
chr10:3162594-3163094,5.250263684430939,6.20291,1
chr11:63274717-63275217,5.250263684430939,22.4776,1
chr9:120729754-120730254,5.250263684430939,4.97409,1
chr5:2563049-2563549,5.250263684430939,9.97571,1
chr6:51514960-51515460,5.250263684430939,20.7323,1
chr21:34635263-34635763,5.250263684430939,6.76938,1
chr3:139552587-139553087,5.250263684430939,11.5393,1
chr8:120089200-120089700,5.250263684430939,70.5262,1
chr7:132557588-132558088,5.250263684430939,9.23299,1
chr4:83260495-83260995,5.250263684430939,60.6113,1
chr13:19957411-19957911,5.250263684430939,19.6194,1
chr7:151028547-151029047,5.250263684430939,50.7895,1
chr10:88865445-88865945,5.250263684430939,34.2737,1
chr21:32569710-32570210,5.250263684430939,63.9495,1
chr12:52865270-52865770,5.250263684430939,126.469,1
chr2:67840418-67840918,5.250263684430939,101.611,1
chr7:98732996-98733496,5.250263684430939,52.6113,1
chr5:77986407-77986907,5.250263684430939,3.69039,1
chr8:97258945-97259445,5.250263684430939,99.9346,1
chrX:72021924-72022424,5.250263684430939,14.2243,1
chr11:6379193-6379693,5.250263684430939,42.574,1
chr6:109691485-109691985,5.250263684430939,5.4503,1
chrX:24072391-24072891,5.246416941107094,14.5025,1
chr1:9588366-9588866,5.246416941107094,28.7524,1
chr2:14906902-14907402,5.246416941107094,36.3034,1
chr20:52123584-52124084,5.246416941107094,6.47187,1
chr9:83992372-83992872,5.246416941107094,22.9108,1
chr6:109073299-109073799,5.246416941107094,48.3235,1
chr11:65468791-65469291,5.246416941107094,116.573,1
chr13:70098601-70099101,5.246416941107094,28.032,1
chr12:34293147-34293647,5.246416941107094,16.0915,1
chr5:113804232-113804732,5.246416941107094,12.9788,1
chr6:52362448-52362948,5.246416941107094,7.04161,1
chr17:75779029-75779529,5.246416941107094,48.891,1
chr12:34293347-34293847,5.246416941107094,13.5092,1
chr9:7273678-7274178,5.246416941107094,19.5574,1
chr17:76940669-76941169,5.246416941107094,10.746,1
chr17:29618106-29618606,5.246416941107094,56.5537,1
chr6:43211989-43212489,5.246416941107094,12.84,1
chr6:132734890-132735390,5.246416941107094,10.3178,1
chr3:149717390-149717890,5.246416941107094,66.8178,1
chr4:164779680-164780180,5.246416941107094,55.34,1
chr12:52143437-52143937,5.246416941107094,101.565,1
chr9:32379205-32379705,5.246416941107094,72.7133,1
chr11:10564632-10565132,5.246416941107094,18.4547,1
chr1:172135019-172135519,5.246416941107094,6.87744,1
chr1:11967080-11967580,5.246416941107094,98.3981,1
chr15:83209327-83209827,5.246416941107094,3.61344,1
chr6:104941365-104941865,5.246416941107094,10.9059,1
chr17:29617907-29618407,5.246416941107094,69.1024,1
chr2:105969501-105970001,5.246416941107094,12.8383,1
chr14:55430069-55430569,5.246416941107094,28.9099,1
chr2:67846397-67846897,5.246416941107094,61.3117,1
chr9:32378437-32378937,5.246416941107094,62.9611,1
chr17:67833892-67834392,5.246416941107094,67.1534,1
chr5:114803298-114803798,5.246416941107094,14.7985,1
chr10:123132910-123133410,5.246416941107094,71.9355,1
chr15:41230748-41231248,5.246416941107094,32.9899,1
chr8:117885315-117885815,5.246416941107094,18.5461,1
chr13:41222195-41222695,5.246416941107094,68.4546,1
chr5:174624991-174625491,5.246416941107094,6.68005,1
chr4:27666903-27667403,5.246416941107094,19.5909,1
chr17:75778826-75779326,5.246416941107094,61.0558,1
chr9:7273476-7273976,5.246416941107094,23.7418,1
chr1:188188245-188188745,5.246416941107094,6.2675,1
chr11:64316827-64317327,5.246416941107094,13.1999,1
chr12:54368595-54369095,5.246416941107094,75.1145,1
chr7:39357621-39358121,5.246416941107094,9.45803,1
chr9:133356710-133357210,5.246416941107094,11.4398,1
chr10:33128560-33129060,5.246416941107094,12.4863,1
chr3:113745086-113745586,5.246416941107094,57.2264,1
chr3:67416664-67417164,5.246416941107094,21.8305,1
chr7:138648790-138649290,5.246416941107094,7.62069,1
chr5:149367406-149367906,5.246416941107094,108.467,1
chr10:42178221-42178721,5.246416941107094,13.0844,1
chr16:67284860-67285360,5.246416941107094,51.6764,1
chr6:157021269-157021769,5.246416941107094,3.14851,1
chr17:67834091-67834591,5.246416941107094,49.2458,1
chr13:46831551-46832051,5.246416941107094,110.795,1
chr15:71011450-71011950,5.246416941107094,102.817,1
chr17:82914222-82914722,5.246416941107094,26.6741,1
chr1:17572584-17573084,5.246416941107094,13.3617,1
chr3:151918195-151918695,5.246416941107094,65.8881,1
chr6:32415379-32415879,5.246416941107094,97.7972,1
chr21:28051528-28052028,5.246416941107094,19.3338,1
chr2:234500370-234500870,5.246416941107094,51.3141,1
chr4:16270904-16271404,5.246416941107094,7.04641,1
chr14:101072990-101073490,5.246416941107094,12.9179,1
chr22:46568138-46568638,5.246416941107094,5.35121,1
chr15:41230548-41231048,5.246416941107094,43.4688,1
chr15:57969298-57969798,5.246416941107094,31.1917,1
chr10:96555953-96556453,5.246416941107094,35.692,1
chr2:10448536-10449036,5.246416941107094,6.83384,1
chr6:50610509-50611009,5.246416941107094,16.5839,1
chr11:110174063-110174563,5.246416941107094,31.5402,1
chr6:97436922-97437422,5.246416941107094,53.0455,1
chr7:149963974-149964474,5.246416941107094,11.0444,1
chr8:100125865-100126365,5.242603971206976,68.2407,1
chr14:74502090-74502590,5.242603971206976,64.0805,1
chr17:27206399-27206899,5.242603971206976,16.33,1
chr17:67717565-67718065,5.242603971206976,108.161,1
chr6:108838017-108838517,5.242603971206976,50.704,1
chr10:116521362-116521862,5.242603971206976,48.207,1
chr10:131454058-131454558,5.242603971206976,39.777,1
chr16:89502095-89502595,5.242603971206976,10.4195,1
chr5:149904934-149905434,5.242603971206976,6.8085,1
chr16:28323600-28324100,5.242603971206976,25.1124,1
chr2:212517632-212518132,5.242603971206976,12.3065,1
chr14:103749811-103750311,5.242603971206976,8.52338,1
chr3:184227548-184228048,5.242603971206976,53.036,1
chr22:34105406-34105906,5.242603971206976,50.2128,1
chr11:20443550-20444050,5.242603971206976,22.5978,1
chr2:73036143-73036643,5.242603971206976,18.05,1
chr3:184227340-184227840,5.242603971206976,65.8255,1
chr18:71784722-71785222,5.242603971206976,14.9035,1
chr9:113406845-113407345,5.242603971206976,79.5255,1
chr3:119810089-119810589,5.242603971206976,15.9506,1
chr16:83068668-83069168,5.242603971206976,13.5325,1
chr9:111760010-111760510,5.242603971206976,71.1326,1
chr2:113041819-113042319,5.242603971206976,32.5708,1
chr2:1675671-1676171,5.242603971206976,19.0821,1
chr2:223306313-223306813,5.242603971206976,20.1474,1
chr17:41959628-41960128,5.242603971206976,17.1095,1
chr14:43503461-43503961,5.242603971206976,47.7964,1
chr3:94004445-94004945,5.242603971206976,58.4403,1
chr15:97849145-97849645,5.242603971206976,4.21864,1
chr3:184305527-184306027,5.242603971206976,31.7683,1
chr4:114780130-114780630,5.242603971206976,31.8461,1
chr2:209556282-209556782,5.242603971206976,57.6873,1
chr12:1835964-1836464,5.242603971206976,8.09868,1
chr16:89501896-89502396,5.242603971206976,11.9955,1
chr1:31421348-31421848,5.242603971206976,23.7563,1
chr1:1550925-1551425,5.242603971206976,39.0515,1
chr9:110427448-110427948,5.242603971206976,62.7567,1
chr8:41535788-41536288,5.242603971206976,62.0105,1
chr2:18178691-18179191,5.242603971206976,54.2795,1
chr1:174217652-174218152,5.242603971206976,73.8709,1
chr8:28835266-28835766,5.242603971206976,18.3161,1
chr8:28835065-28835565,5.242603971206976,22.4201,1
chr2:9206094-9206594,5.242603971206976,43.7608,1
chr18:51537463-51537963,5.242603971206976,26.3504,1
chr17:6279667-6280167,5.242603971206976,126.566,1
chr12:3496898-3497398,5.242603971206976,45.097,1
chr19:40858100-40858600,5.242603971206976,4.81498,1
chr5:75735121-75735621,5.242603971206976,76.7338,1
chr15:73569311-73569811,5.242603971206976,14.4714,1
chr15:42704339-42704839,5.242603971206976,69.2594,1
chr10:3512084-3512584,5.242603971206976,4.97768,1
chr15:57667184-57667684,5.242603971206976,18.1857,1
chr7:111089779-111090279,5.242603971206976,55.2829,1
chr5:75666822-75667322,5.242603971206976,10.8339,1
chr19:14348389-14348889,5.242603971206976,86.749,1
chr10:131943398-131943898,5.242603971206976,30.4496,1
chr6:85864458-85864958,5.242603971206976,14.6948,1
chr6:32195164-32195664,5.242603971206976,54.0373,1
chr3:94004245-94004745,5.242603971206976,79.6446,1
chr2:153770323-153770823,5.242603971206976,20.1168,1
chr4:111847636-111848136,5.242603971206976,11.684,1
chr10:102682448-102682948,5.242603971206976,9.03864,1
chr16:21156638-21157138,5.242603971206976,60.8196,1
chr7:121547456-121547956,5.242603971206976,61.1281,1
chr11:7513271-7513771,5.242603971206976,31.8326,1
chr6:138509315-138509815,5.242603971206976,51.2931,1
chr3:145266330-145266830,5.242603971206976,24.9071,1
chr5:154811814-154812314,5.242603971206976,119.243,1
chr8:24419178-24419678,5.242603971206976,23.3657,1
chr19:14217292-14217792,5.242603971206976,50.4762,1
chr2:207769457-207769957,5.242603971206976,8.61298,1
chr5:130720324-130720824,5.242603971206976,36.0995,1
chrX:153580964-153581464,5.242603971206976,16.7626,1
chr5:157253397-157253897,5.242603971206976,88.4944,1
chr6:155174645-155175145,5.242603971206976,28.7847,1
chr4:148998671-148999171,5.242603971206976,19.8621,1
chr5:85049093-85049593,5.242603971206976,24.4258,1
chr14:94307354-94307854,5.242603971206976,10.2302,1
chr1:68442995-68443495,5.242603971206976,15.0709,1
chr6:32194961-32195461,5.242603971206976,64.8301,1
chr10:128267915-128268415,5.238824186844268,40.5364,1
chr13:49908584-49909084,5.238824186844268,15.99,1
chr13:33109743-33110243,5.238824186844268,9.69902,1
chr20:45080790-45081290,5.238824186844268,45.3809,1
chr6:14066764-14067264,5.238824186844268,66.4528,1
chr3:49454435-49454935,5.238824186844268,49.4644,1
chr1:197615093-197615593,5.238824186844268,65.4114,1
chr5:68246757-68247257,5.238824186844268,44.7408,1
chr13:96822822-96823322,5.238824186844268,25.33,1
chr13:91247747-91248247,5.238824186844268,21.9243,1
chr16:11257426-11257926,5.238824186844268,39.9431,1
chrX:108811868-108812368,5.238824186844268,12.0833,1
chr9:110850697-110851197,5.238824186844268,10.7948,1
chr6:2791118-2791618,5.238824186844268,67.9907,1
chr2:209423633-209424133,5.238824186844268,72.6837,1
chr9:108900804-108901304,5.238824186844268,8.21882,1
chr2:84077434-84077934,5.238824186844268,40.669,1
chr11:72328362-72328862,5.238824186844268,14.8346,1
chr4:147094187-147094687,5.238824186844268,9.63354,1
chr7:11373468-11373968,5.238824186844268,34.1425,1
chr2:238513295-238513795,5.238824186844268,57.1835,1
chr5:135729414-135729914,5.238824186844268,42.703,1
chr14:74207884-74208384,5.238824186844268,28.9406,1
chr11:96054808-96055308,5.238824186844268,24.2367,1
chr3:54891517-54892017,5.238824186844268,10.9153,1
chr6:88013514-88014014,5.238824186844268,9.09775,1
chr2:99239223-99239723,5.238824186844268,12.0096,1
chr3:50365563-50366063,5.238824186844268,3.79993,1
chr17:15260679-15261179,5.238824186844268,61.334,1
chr11:120299914-120300414,5.238824186844268,41.4767,1
chr6:79984172-79984672,5.238824186844268,19.2605,1
chr2:54052781-54053281,5.238824186844268,15.6279,1
chr3:128306997-128307497,5.238824186844268,33.4103,1
chr4:185039705-185040205,5.238824186844268,35.2601,1
chr17:42222099-42222599,5.238824186844268,27.5883,1
chr14:88291465-88291965,5.238824186844268,6.6395,1
chr6:116645492-116645992,5.238824186844268,38.4289,1
chr5:53318265-53318765,5.238824186844268,25.1107,1
chr3:10973153-10973653,5.238824186844268,18.9139,1
chr5:59506240-59506740,5.238824186844268,49.8071,1
chr1:73674886-73675386,5.238824186844268,25.145,1
chr8:22800511-22801011,5.238824186844268,12.0315,1
chr8:106856438-106856938,5.238824186844268,83.6518,1
chr6:83057668-83058168,5.238824186844268,59.4219,1
chr7:116138130-116138630,5.238824186844268,59.1028,1
chr6:96897697-96898197,5.238824186844268,47.4908,1
chr6:106446203-106446703,5.238824186844268,37.0269,1
chr2:201418960-201419460,5.238824186844268,22.974,1
chr15:44663537-44664037,5.238824186844268,44.1224,1
chr22:38513018-38513518,5.238824186844268,6.37704,1
chr14:105489570-105490070,5.238824186844268,77.0878,1
chr1:35345257-35345757,5.238824186844268,27.2726,1
chr11:131392487-131392987,5.238824186844268,6.65576,1
chr7:142909441-142909941,5.238824186844268,14.5382,1
chr5:132065288-132065788,5.238824186844268,64.3334,1
chr1:8671245-8671745,5.238824186844268,60.9807,1
chr7:8090607-8091107,5.238824186844268,40.3612,1
chr16:11257224-11257724,5.238824186844268,60.3927,1
chr10:97025569-97026069,5.238824186844268,49.8896,1
chr17:66975467-66975967,5.238824186844268,80.7667,1
chr11:131407971-131408471,5.238824186844268,33.9521,1
chr17:56499730-56500230,5.238824186844268,47.0798,1
chr2:219433790-219434290,5.238824186844268,41.2037,1
chr14:61380923-61381423,5.238824186844268,34.6788,1
chr10:93745393-93745893,5.238824186844268,27.7825,1
chr7:38433859-38434359,5.238824186844268,22.9736,1
chr10:119608253-119608753,5.238824186844268,56.5168,1
chr11:131392691-131393191,5.238824186844268,5.52654,1
chr2:31427898-31428398,5.238824186844268,9.92822,1
chr11:116375167-116375667,5.238824186844268,8.1586,1
chr14:73662335-73662835,5.238824186844268,56.4256,1
chr3:45832642-45833142,5.238824186844268,33.2729,1
chr9:31119817-31120317,5.238824186844268,17.5703,1
chr20:11980197-11980697,5.238824186844268,6.80602,1
chr2:217918173-217918673,5.238824186844268,12.4612,1
chr16:85397441-85397941,5.238824186844268,15.8238,1
chr7:116258611-116259111,5.238824186844268,84.324,1
chr19:51381306-51381806,5.238824186844268,2.91632,1
chr5:172641751-172642251,5.238824186844268,20.774,1
chr10:76301880-76302380,5.2343314452409855,19.6681,1
chr12:76037047-76037547,5.2343314452409855,84.3557,1
chr1:42479535-42480035,5.2343314452409855,12.8679,1
chr7:82740196-82740696,5.2343314452409855,58.0234,1
chr17:752126-752626,5.2343314452409855,46.9022,1
chr13:79391239-79391739,5.2343314452409855,29.2921,1
chr1:111747208-111747708,5.2343314452409855,58.8059,1
chr10:42975578-42976078,5.2343314452409855,48.3296,1
chr14:105201285-105201785,5.2343314452409855,26.6108,1
chr17:31015567-31016067,5.2343314452409855,6.845,1
chr11:61460930-61461430,5.2343314452409855,11.0624,1
chr7:119197874-119198374,5.2343314452409855,51.711,1
chr1:163701726-163702226,5.2343314452409855,19.8211,1
chr2:9777859-9778359,5.2343314452409855,47.9054,1
chrX:80550646-80551146,5.2343314452409855,12.6115,1
chr1:43414558-43415058,5.2343314452409855,37.9163,1
chr1:21980495-21980995,5.2343314452409855,8.11157,1
chr17:74437610-74438110,5.2343314452409855,30.6979,1
chr7:106176586-106177086,5.2343314452409855,95.7137,1
chr18:57438789-57439289,5.2343314452409855,23.2667,1
chr4:129926895-129927395,5.2343314452409855,19.6621,1
chr1:215682168-215682668,5.2343314452409855,34.509,1
chr15:82081827-82082327,5.2343314452409855,11.8329,1
chr7:100373791-100374291,5.2343314452409855,15.4467,1
chr6:53437533-53438033,5.2343314452409855,91.1121,1
chr1:22005095-22005595,5.2343314452409855,9.30915,1
chr20:19211617-19212117,5.2343314452409855,40.0063,1
chr5:54330124-54330624,5.2343314452409855,5.86967,1
chr17:40791744-40792244,5.2343314452409855,52.5683,1
chr2:72713856-72714356,5.2343314452409855,8.77511,1
chr12:111268688-111269188,5.2343314452409855,37.9267,1
chr15:61367919-61368419,5.2343314452409855,9.77928,1
chr20:61874650-61875150,5.2343314452409855,88.7817,1
chr20:31514081-31514581,5.2343314452409855,68.8367,1
chr8:81512372-81512872,5.2343314452409855,38.9824,1
chr16:84397073-84397573,5.2343314452409855,25.075,1
chr3:172276063-172276563,5.2343314452409855,33.0871,1
chr5:170774830-170775330,5.2343314452409855,32.4363,1
chr12:28998755-28999255,5.2343314452409855,24.7245,1
chr8:6549966-6550466,5.2343314452409855,15.5644,1
chr7:12291844-12292344,5.2343314452409855,16.697,1
chr8:57861052-57861552,5.2343314452409855,4.01206,1
chr16:87461346-87461846,5.2343314452409855,80.5149,1
chr3:121546604-121547104,5.2343314452409855,55.5687,1
chr2:72714059-72714559,5.2343314452409855,5.81378,1
chr1:86780851-86781351,5.2343314452409855,26.1481,1
chr1:198088264-198088764,5.2343314452409855,52.6464,1
chr18:5841514-5842014,5.2343314452409855,10.0185,1
chr18:68152731-68153231,5.2343314452409855,17.6331,1
chr5:169149275-169149775,5.2343314452409855,13.6755,1
chr1:23544630-23545130,5.2343314452409855,76.8126,1
chr14:51536984-51537484,5.2343314452409855,6.88734,1
